price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade
1200000.0,4,2.5,3240,13044,2.0,4,9
312000.0,3,2.0,2440,13250,1.0,4,8
610000.0,4,2.0,2220,5821,1.5,4,7
471000.0,4,1.75,1450,3750,1.0,4,7
1960000.0,5,4.5,6200,23373,3.0,4,11
815000.0,3,1.5,1370,8671,1.0,3,7
1650000.0,4,2.25,2920,20400,1.0,4,11
180000.0,3,1.0,1000,18513,1.0,3,6
156601.0,2,1.75,1210,9750,1.0,3,7
374950.0,4,2.5,2790,4650,2.0,3,8
368000.0,2,1.5,1660,4680,1.0,5,6
550000.0,3,2.0,1650,3952,2.0,3,7
198000.0,3,1.75,1300,6318,1.0,3,7
345000.0,3,1.75,1090,7200,1.0,3,7
1710000.0,5,2.5,2660,6572,1.0,5,9
185900.0,3,1.0,940,10890,1.0,4,5
345000.0,2,1.0,860,8250,1.0,3,7
741000.0,4,2.75,2070,10125,1.0,3,7
575000.0,3,1.75,2680,8625,1.0,5,8
280000.0,4,2.0,1710,5440,1.0,5,8
583000.0,3,1.5,1800,10050,1.0,3,7
196000.0,3,2.25,1510,9600,1.0,1,7
349950.0,3,2.5,1700,7496,2.0,3,8
429000.0,4,1.0,1350,3333,1.5,3,7
270000.0,5,2.5,2140,10320,1.0,4,7
385000.0,6,4.0,2700,7416,1.0,3,7
352500.0,3,1.75,1500,10269,1.0,3,7
624000.0,3,1.75,1510,5200,1.0,4,7
215000.0,5,1.5,1980,7958,1.5,3,7
870000.0,4,3.0,4500,21780,2.0,3,9
440000.0,4,2.5,3220,8256,2.0,3,8
518000.0,2,1.5,1140,1149,2.0,3,7
259500.0,3,2.25,1490,7589,2.0,3,7
795127.0,4,3.25,4360,91158,1.0,3,10
290000.0,3,1.0,960,9000,1.0,4,7
259950.0,2,1.0,770,6542,1.0,3,6
330000.0,2,2.5,1310,2915,2.0,3,8
280000.0,3,1.0,980,7480,1.0,3,6
595000.0,4,2.5,1820,20011,2.0,3,8
925900.0,4,3.75,3980,7828,2.0,3,10
325000.0,4,2.5,1830,7762,2.0,3,8
895000.0,5,2.5,2550,20875,1.0,4,9
162248.0,2,1.0,800,8960,1.0,4,6
430000.0,3,1.5,1810,5080,1.0,3,7
615500.0,3,1.5,1810,5080,1.0,3,7
260000.0,3,1.0,940,5650,1.0,3,6
295000.0,4,2.0,1810,42981,1.0,4,7
1190000.0,3,1.75,2550,6117,2.0,3,9
749950.0,4,2.5,2370,2971,2.0,3,9
175000.0,6,1.0,1370,5080,1.5,3,6
190000.0,3,1.0,1200,8316,1.0,4,6
625000.0,3,1.75,2100,3264,1.5,5,7
420000.0,3,2.25,2020,21010,2.0,3,7
160000.0,2,1.0,1140,23030,1.0,3,8
353000.0,4,2.5,1830,5331,2.0,3,7
675000.0,4,2.5,1770,9858,1.0,3,8
275000.0,3,1.5,1060,6954,1.0,4,6
450000.0,3,2.5,1670,2589,2.0,3,8
305000.0,4,1.75,2251,12731,1.0,4,8
643002.0,3,2.5,1770,3744,1.5,3,7
468000.0,2,1.75,1510,4500,1.0,3,8
488500.0,3,2.0,1710,10959,1.0,4,7
417000.0,3,2.75,1820,52889,2.0,3,8
1550000.0,4,4.0,5280,17677,2.0,3,11
604000.0,3,2.5,3240,33151,2.0,3,10
380000.0,3,2.5,2390,8102,2.0,4,8
685000.0,4,2.0,2290,6000,1.5,5,7
4210000.0,5,6.0,7440,21540,2.0,3,12
524000.0,2,1.0,1120,2000,1.5,3,7
357000.0,4,2.75,2700,49428,1.0,4,9
232900.0,3,1.5,910,5120,1.0,3,6
800000.0,4,3.5,2370,3302,2.0,3,8
248500.0,2,1.5,880,1498,2.0,3,7
670000.0,3,2.5,2050,6420,1.0,3,8
207000.0,3,1.75,1180,21275,1.0,4,6
164000.0,3,1.0,1070,8250,1.0,3,7
570500.0,2,1.0,1380,1800,2.0,3,7
599990.0,3,2.25,2680,9162,1.0,3,8
395000.0,5,1.75,2100,9599,1.0,3,7
237000.0,3,1.0,920,5546,1.0,2,6
650100.0,2,1.0,1750,60872,1.0,4,7
385000.0,4,2.5,1950,7350,1.0,3,7
335000.0,2,1.75,1660,11437,2.0,3,7
204000.0,3,1.0,980,8000,1.0,4,6
615000.0,4,2.25,1780,10260,2.0,3,8
943500.0,3,2.25,2370,10890,2.0,4,7
560000.0,3,2.0,1640,7333,1.0,4,7
547500.0,4,2.5,2610,7254,1.0,2,8
359500.0,4,1.75,2030,7210,1.0,3,7
660000.0,3,2.5,2590,35640,1.0,3,9
258000.0,3,1.75,1620,7540,1.0,3,7
253500.0,2,1.0,810,4800,1.0,3,7
422500.0,3,1.0,1270,8920,1.0,5,7
870000.0,5,2.25,2910,9525,2.0,4,9
190848.0,4,1.5,1370,7904,1.0,3,7
661254.0,4,4.0,2290,6250,1.5,5,7
575000.0,4,2.0,1650,5000,1.0,3,7
680000.0,3,2.25,2300,9914,2.0,4,8
148000.0,1,1.0,620,8261,1.0,3,5
580000.0,3,1.5,1800,6250,1.0,3,8
263000.0,3,1.5,1300,7885,1.0,3,7
317000.0,5,2.5,2360,11375,1.0,4,7
899000.0,3,1.0,1480,6978,2.0,4,8
1290000.0,3,2.5,2190,11394,1.0,3,8
710000.0,3,3.25,3740,136915,2.5,3,11
230000.0,3,1.0,1360,9310,1.0,4,7
430000.0,3,1.0,1210,5200,1.0,3,6
1170000.0,5,4.25,4610,13252,2.0,3,11
595000.0,3,2.5,2250,8300,2.0,3,8
485000.0,3,1.75,2030,10089,1.0,4,8
755000.0,5,2.5,3260,24300,1.5,4,8
340000.0,3,1.0,1840,8100,1.0,4,7
236000.0,4,2.75,2000,5827,2.0,3,7
550000.0,4,2.5,2810,7549,2.0,3,9
680000.0,3,2.0,1780,5720,1.0,5,7
385000.0,3,2.0,1480,6600,1.0,3,7
280000.0,3,2.25,1358,1141,3.0,3,7
225000.0,3,2.5,1750,7490,1.0,4,7
610000.0,4,1.75,1830,29110,2.0,3,8
320000.0,2,1.0,1100,8281,1.0,4,7
344950.0,3,1.75,1870,7500,1.0,5,8
539500.0,3,2.5,3080,12476,2.0,3,10
420000.0,4,1.75,2480,60548,1.0,4,7
1070000.0,5,3.5,3990,9938,2.0,3,11
397500.0,3,2.25,1430,1383,3.0,3,8
540000.0,4,2.0,2190,8402,2.0,4,6
650000.0,4,2.5,2290,10186,2.0,3,8
1900000.0,6,4.0,3020,13237,2.0,3,8
649000.0,2,1.75,2260,280962,2.0,3,9
815000.0,4,2.75,2620,4743,1.0,4,8
795000.0,2,2.5,2830,8630,2.0,3,10
502775.0,3,1.75,1700,9840,1.0,4,8
222900.0,2,1.0,1110,6411,1.0,3,6
525000.0,4,2.75,2530,17856,2.0,3,8
433500.0,3,2.5,2200,3360,2.0,3,8
314950.0,4,1.75,1890,9623,1.0,4,7
500000.0,3,1.75,1530,14633,1.0,3,7
300000.0,3,1.5,1590,8911,1.0,3,7
645000.0,4,2.5,2690,18653,2.0,3,8
222500.0,3,1.0,990,10125,1.0,3,7
275000.0,3,1.75,1300,8099,1.0,4,7
800000.0,3,1.75,2080,75794,1.0,3,7
297000.0,3,2.5,1840,8234,2.0,3,8
625000.0,5,3.5,4010,6000,2.0,3,9
770000.0,4,2.5,3560,6187,2.0,3,9
517000.0,3,2.25,1640,4635,1.5,3,8
238000.0,1,1.0,530,6350,1.0,5,5
234550.0,3,1.0,1990,15375,1.0,3,7
230500.0,3,2.25,1690,7245,1.0,3,7
585000.0,5,2.5,2670,16777,1.5,4,7
733000.0,4,1.75,1930,3876,1.5,5,7
357950.0,2,1.0,810,3880,1.0,3,7
377500.0,4,2.5,2640,10720,2.0,3,8
475000.0,4,2.5,2320,10046,2.0,3,7
399000.0,3,1.75,2170,73616,1.0,3,7
400000.0,5,2.25,2070,10488,1.0,4,7
440000.0,2,1.0,800,4850,1.0,4,7
366400.0,4,2.25,2040,14383,1.0,4,8
375950.0,3,1.75,1480,7560,1.0,3,6
780000.0,3,2.75,1970,2600,2.5,3,8
705000.0,4,2.5,2650,4316,1.5,3,8
311000.0,3,2.75,1400,7880,1.0,3,7
725000.0,5,3.75,3360,6000,2.0,3,8
1890000.0,4,4.25,4285,9345,2.0,3,10
260000.0,3,2.25,1610,7423,2.0,4,7
356000.0,4,2.5,2470,5074,2.0,3,8
445000.0,3,1.0,1260,8910,1.0,4,7
760250.0,5,2.75,2540,8250,1.0,4,7
572000.0,2,2.0,1870,5143,1.0,3,8
970000.0,3,2.25,3060,9950,1.5,4,9
535500.0,3,1.5,1730,40250,2.0,4,8
745000.0,3,1.75,1490,9800,1.0,4,7
355000.0,4,2.5,2040,8265,2.0,3,7
333000.0,4,2.5,2690,5505,2.0,3,8
432000.0,3,1.75,1550,8134,1.0,4,7
625000.0,3,1.0,1800,4800,1.0,4,9
174000.0,2,1.0,900,13531,1.0,3,6
740000.0,4,2.0,2800,8540,1.0,4,8
518000.0,3,1.75,1830,4500,1.5,4,7
539000.0,3,1.75,1380,3225,1.0,4,7
575000.0,3,2.75,1990,9600,1.0,3,8
530000.0,2,1.75,1170,976,2.0,3,9
242025.0,4,1.75,1400,54014,1.5,4,7
1030000.0,4,2.5,2620,11200,1.0,4,8
230000.0,3,1.0,880,7500,1.0,3,7
350000.0,4,2.5,2260,7500,1.0,3,8
595000.0,3,1.0,1300,11520,1.0,3,6
440000.0,3,1.75,1450,6829,1.0,3,8
550000.0,3,1.0,1110,6000,1.0,3,7
940000.0,4,2.25,1890,5940,1.0,3,9
375000.0,3,1.5,1100,1751,2.0,3,8
567500.0,2,1.5,1350,4592,1.0,3,7
735000.0,3,2.5,3020,50800,1.0,5,8
381800.0,4,2.0,1530,5250,1.0,3,7
313000.0,3,1.75,2190,8000,1.0,4,8
618080.0,3,2.5,2030,6500,2.0,3,8
325000.0,3,2.25,2480,8755,2.0,3,8
242000.0,4,1.0,2240,7620,1.0,3,7
364000.0,2,1.5,1650,7311,1.0,3,7
545000.0,3,1.75,1700,5750,1.5,5,7
1090000.0,4,2.75,3010,10830,2.0,4,9
660000.0,4,2.5,2550,10000,1.0,3,8
845000.0,4,2.5,2880,35610,1.0,3,10
417000.0,4,2.0,2090,4000,1.0,3,6
213800.0,2,1.0,740,5200,1.0,4,5
400000.0,2,1.75,960,6200,1.0,4,7
759950.0,4,3.5,2100,7560,2.0,5,8
710000.0,3,1.75,1650,10250,1.0,5,8
515000.0,4,2.5,2280,14810,1.0,5,8
638000.0,3,2.0,1660,3729,1.0,5,7
583800.0,3,2.5,2480,6600,2.0,3,8
309500.0,3,1.0,1250,7320,1.0,3,7
1960000.0,4,4.0,4430,31353,2.0,3,12
410000.0,4,2.0,1970,10500,1.0,3,8
635000.0,4,2.5,3080,35430,2.0,3,9
648000.0,5,2.25,2410,12000,2.0,4,8
932808.0,5,4.5,4690,6705,2.0,3,10
835000.0,2,2.0,2280,6815,1.0,3,8
469775.0,2,1.75,1530,7020,1.0,3,7
587000.0,5,3.5,3610,52595,2.0,4,7
677915.0,3,2.0,1740,3600,1.0,5,7
1080000.0,4,3.0,3600,9200,1.0,4,9
671000.0,4,3.0,3130,5700,1.5,3,7
695000.0,5,3.25,3940,9780,2.0,3,9
205000.0,4,2.0,2200,13320,1.0,3,6
350000.0,4,1.0,1510,7200,1.5,4,7
313999.0,4,2.25,1870,4198,2.0,3,7
452000.0,2,1.75,1660,11747,1.0,3,7
495500.0,3,2.5,2010,57934,1.0,3,7
288000.0,3,1.0,1410,40500,1.0,4,7
227490.0,3,1.75,1820,7194,1.0,4,7
470950.0,3,2.5,2560,16420,2.0,4,8
735000.0,4,2.75,2450,4187,2.0,3,8
730000.0,7,2.75,3110,4400,1.5,5,7
412000.0,3,2.5,2210,7000,2.0,4,8
1300000.0,5,3.75,4450,7680,2.0,3,9
2000000.0,3,2.5,3490,21064,1.0,3,10
740000.0,4,2.5,3360,15091,2.0,3,9
385000.0,2,1.0,770,7554,1.0,3,6
670000.0,3,2.5,1800,4763,2.0,3,7
500000.0,4,2.5,2900,5760,1.0,4,8
669888.0,4,2.75,2550,7591,2.0,3,9
405000.0,3,2.75,1310,7300,1.0,3,7
518000.0,3,1.5,1430,8000,1.0,4,7
280000.0,4,1.0,1880,6288,1.0,3,7
435000.0,3,2.5,1600,2375,2.0,3,7
209900.0,2,2.0,1180,3003,2.0,3,6
230000.0,3,1.75,1400,6956,1.0,4,7
495200.0,5,2.25,2710,22120,1.0,3,7
900000.0,4,2.5,3510,6745,2.0,3,10
335000.0,3,2.0,1410,44866,1.0,4,7
379500.0,4,2.25,2120,53578,2.0,4,7
475000.0,3,1.0,1270,8000,1.0,4,6
520000.0,3,2.0,1670,8800,1.0,4,7
515000.0,4,2.5,1800,4338,2.0,3,8
269900.0,3,2.25,1740,9672,1.0,4,7
458500.0,3,1.5,1280,1920,1.5,3,7
890000.0,4,2.0,1480,11171,1.5,4,6
2540000.0,5,3.25,3730,10626,1.0,4,10
325000.0,2,1.0,900,8374,1.0,3,7
370000.0,3,2.5,2490,4244,2.0,3,9
450000.0,2,2.0,1510,4908,1.0,3,8
800000.0,4,2.5,2900,18303,2.0,4,10
676000.0,3,2.5,2240,3825,2.0,3,7
158000.0,3,1.5,990,8925,1.0,4,7
583000.0,4,2.5,2660,4000,2.0,3,8
150000.0,2,1.0,870,5700,1.0,4,6
555000.0,4,2.75,2170,7140,1.0,3,8
355000.0,3,1.75,2040,8173,1.0,3,7
375000.0,4,1.5,1770,6650,1.0,3,7
227000.0,3,1.75,2380,12681,1.0,1,6
335000.0,4,2.0,2030,103672,1.0,4,7
686500.0,2,1.75,1390,5025,1.5,4,8
410000.0,3,1.75,1530,26642,1.0,3,7
562500.0,3,2.5,2030,7549,1.0,3,8
345000.0,4,2.5,2390,6976,2.0,3,7
627500.0,4,2.5,2540,11500,1.0,4,8
335000.0,3,2.25,1870,5876,2.0,3,7
590000.0,3,1.0,1610,58370,1.0,3,7
252000.0,3,2.0,1420,6788,2.0,3,7
498000.0,3,2.0,1620,8400,1.0,3,7
209950.0,3,1.5,2290,9600,1.0,4,7
610000.0,3,1.75,1110,10402,1.0,4,7
500000.0,4,1.0,1440,7100,1.5,3,7
850000.0,3,3.5,3070,7050,1.0,3,8
689000.0,4,2.5,2440,11700,1.0,5,8
470000.0,4,2.0,2410,4680,2.0,3,9
640000.0,3,3.0,2270,5175,2.0,3,9
290000.0,4,1.75,2340,7200,1.0,3,8
258500.0,3,2.5,1800,9000,2.0,3,7
1100000.0,4,3.5,2210,7597,1.0,4,9
420000.0,3,1.75,1820,22320,1.0,3,7
230000.0,3,1.0,1190,9083,1.0,3,7
252000.0,3,1.5,1400,6865,1.0,4,7
515000.0,3,2.5,2600,4506,2.0,3,8
425000.0,2,1.0,910,4635,1.0,4,6
390000.0,2,1.0,860,5160,1.0,4,7
561500.0,4,2.25,2310,9800,1.0,3,8
545000.0,4,2.25,1890,7210,1.0,3,8
2410000.0,5,2.5,4600,23250,1.5,3,9
425000.0,2,1.0,880,6413,1.0,3,7
313100.0,3,2.0,1730,12821,1.0,3,8
780000.0,4,3.5,3910,59863,2.0,4,10
345500.0,4,2.5,2160,9682,2.0,3,8
243000.0,3,1.75,1200,8034,1.0,5,7
281000.0,2,1.0,1280,12500,1.0,3,7
747000.0,3,1.75,2560,4800,1.0,3,7
559950.0,4,2.5,2650,7200,2.0,3,8
577288.0,4,2.75,2870,7200,2.0,3,9
575000.0,2,1.0,1230,2726,1.5,3,7
287000.0,3,1.0,1450,6000,1.0,4,7
1150000.0,4,3.75,3180,9889,2.0,3,9
335000.0,2,1.0,1800,8900,1.0,3,6
375000.0,4,2.25,2020,12500,2.0,2,8
287000.0,4,2.25,1980,7081,1.0,3,7
320000.0,5,3.0,2970,7000,1.0,3,8
425000.0,4,2.5,2270,4400,2.0,3,7
550000.0,3,1.0,1630,6009,1.0,4,8
135000.0,3,1.0,1520,8450,1.0,2,6
695000.0,3,1.75,2080,5687,1.5,4,8
210000.0,4,1.75,2180,28710,1.0,3,8
518000.0,4,1.75,1780,8768,1.0,4,7
750000.0,4,3.5,3050,7020,2.0,3,9
515000.0,3,1.75,1490,12000,1.0,4,7
344500.0,4,2.75,1800,5453,1.0,3,7
470000.0,3,1.5,1760,6723,1.0,3,7
606150.0,4,1.75,1770,9848,1.0,3,8
292000.0,4,2.75,2910,7712,1.0,3,7
450000.0,3,2.5,2880,426452,2.0,3,7
765000.0,4,2.5,3190,38119,2.0,3,9
425000.0,2,1.0,540,2500,1.0,3,5
505000.0,4,2.5,3170,5340,2.0,3,7
382000.0,3,2.0,1360,4840,1.5,3,8
475000.0,3,1.75,1870,25157,2.0,3,7
355000.0,3,1.5,1370,4790,2.0,4,7
452500.0,4,2.5,2460,6454,2.0,3,7
245000.0,4,2.0,1580,8000,1.0,3,7
415000.0,1,1.0,700,2550,1.0,3,6
363500.0,4,1.75,2180,9702,1.0,5,7
650000.0,4,2.5,2630,28298,2.0,3,8
290000.0,4,2.5,2050,9015,2.0,4,7
2280000.0,7,8.0,13540,307752,3.0,3,12
316000.0,4,2.5,2320,7379,2.0,3,8
199950.0,2,1.0,700,5200,1.0,5,5
449950.0,4,2.25,3490,8400,1.5,4,8
361550.0,3,1.75,1160,257875,1.0,2,7
824000.0,4,3.5,3650,57538,2.0,3,10
537000.0,3,1.75,1550,10050,1.0,5,7
229950.0,3,1.75,1170,11960,1.0,4,7
500000.0,2,1.0,1630,12059,1.0,3,7
495000.0,3,1.75,1890,6557,1.0,3,8
149500.0,3,1.0,1010,9450,1.0,4,7
317000.0,3,1.0,1270,8925,1.0,5,7
395000.0,1,1.0,790,3000,1.0,3,6
360000.0,4,3.0,2580,6740,2.0,3,8
570000.0,4,2.5,2290,6738,2.0,3,8
320000.0,4,2.5,3490,5000,2.0,3,8
320000.0,3,1.75,1510,30185,1.5,3,7
268000.0,5,2.5,2400,4564,2.0,3,7
191000.0,2,1.0,900,3400,1.0,5,6
400000.0,2,1.0,1270,7440,1.0,4,7
515000.0,2,1.0,1050,5000,1.0,5,7
610000.0,4,2.5,2950,9010,2.0,3,9
538000.0,2,1.75,1850,3060,1.0,3,7
335000.0,4,2.25,2400,8592,2.0,3,8
302000.0,5,1.75,2360,8642,1.5,5,7
787500.0,4,1.75,1580,9382,1.0,3,7
420000.0,3,1.0,1790,7055,1.0,5,8
560000.0,3,2.5,2840,216493,2.0,3,9
535000.0,3,2.5,1970,6634,2.0,3,8
760000.0,5,2.0,3920,5250,1.5,5,7
242500.0,3,1.75,1550,1905,2.0,3,7
1310000.0,6,3.0,2980,7200,1.5,3,8
235000.0,3,1.0,1270,7153,1.0,5,6
598780.0,4,2.25,3040,12160,1.0,4,7
343000.0,2,1.0,1110,9920,1.0,5,6
145000.0,2,1.0,800,8125,1.0,3,6
291970.0,1,1.0,680,21727,1.0,3,5
1750000.0,4,2.5,3910,22710,1.5,3,8
727000.0,4,3.0,3150,9703,2.0,3,9
166000.0,1,1.0,1120,17332,1.0,3,7
400000.0,3,2.5,2970,23100,1.0,3,7
599000.0,3,2.5,2970,23100,1.0,3,7
165000.0,3,1.0,1150,19200,1.0,4,5
542000.0,3,2.5,1990,15985,1.0,3,8
214000.0,3,1.0,1020,9147,1.0,4,6
718000.0,3,2.5,2070,7200,2.0,3,8
349000.0,3,2.5,1430,1002,3.0,3,8
305000.0,3,2.5,2030,8000,2.0,3,7
498000.0,3,2.5,1620,2640,2.0,4,7
799950.0,4,3.5,4220,196817,2.0,3,10
737000.0,3,2.5,2300,7800,2.0,3,9
339950.0,3,2.5,2390,34041,1.0,3,8
249000.0,3,2.25,1440,7673,1.0,3,7
370000.0,2,1.0,910,5525,1.0,2,6
529000.0,5,2.5,2380,91476,1.0,4,8
310000.0,4,2.75,2060,8100,1.0,4,7
315000.0,4,2.25,1880,9163,2.0,3,8
1300000.0,4,2.5,3470,4160,2.0,3,9
435000.0,3,2.0,2360,12744,2.0,5,7
350000.0,3,1.75,1970,10800,1.0,4,7
240000.0,3,1.0,1040,7800,1.0,3,7
410000.0,3,2.25,1420,3750,2.0,3,7
446000.0,4,2.5,1530,8375,1.0,3,7
240000.0,3,1.5,1360,9760,1.5,5,7
595000.0,4,3.0,3680,35736,1.5,4,8
215150.0,3,1.0,920,4770,1.0,4,6
319950.0,2,1.0,1070,5824,1.0,5,7
385000.0,3,2.0,1590,9912,2.0,3,8
280000.0,3,2.5,1600,6700,2.0,3,8
399950.0,3,2.5,1510,7300,1.0,3,7
132500.0,3,1.0,1080,10500,1.0,3,7
399950.0,2,0.75,1330,2856,1.0,4,7
290000.0,2,1.0,850,6800,1.0,3,7
3100000.0,6,4.25,6980,15682,3.0,4,12
255000.0,3,1.5,1320,7980,1.0,3,7
310000.0,4,3.0,2320,7200,2.0,3,7
299000.0,3,1.0,960,8100,1.0,3,7
575000.0,4,2.5,2040,5508,2.0,4,8
284000.0,3,1.0,1080,8214,1.0,3,7
840000.0,3,1.75,2020,4800,1.0,4,8
560000.0,3,1.0,1140,7028,1.0,3,8
485000.0,3,2.0,1610,4160,1.0,4,7
472500.0,4,1.75,1440,8536,1.0,4,7
1610000.0,4,2.75,4270,25807,2.0,3,11
808000.0,8,3.75,3460,4600,2.0,3,7
398000.0,3,1.75,1890,16001,1.5,4,7
340000.0,3,2.5,2240,6000,2.0,3,8
380000.0,2,1.0,760,4000,1.5,3,6
235000.0,3,1.0,1020,6173,1.0,3,6
400000.0,3,1.5,1330,9900,1.0,3,7
582000.0,5,2.5,2780,12335,1.0,4,8
209000.0,2,1.0,1070,6120,1.0,3,6
335000.0,5,3.0,2660,7700,1.5,4,7
285950.0,2,1.0,710,7120,1.0,5,6
645000.0,5,2.25,3340,52476,2.0,4,8
315000.0,3,2.0,1060,5750,1.0,3,7
302200.0,4,1.5,1730,10396,1.0,3,7
770000.0,3,2.5,2190,2658,2.0,4,9
374950.0,4,1.75,1660,8160,1.0,3,8
230000.0,2,1.0,870,7020,1.0,4,6
967000.0,4,2.5,3100,7250,2.0,3,9
315000.0,6,4.0,3120,4240,2.0,4,7
626000.0,3,1.0,1040,4240,1.0,4,7
334009.0,4,2.0,1650,9305,1.0,4,6
429000.0,2,1.0,1010,5000,1.0,2,7
326000.0,5,2.75,2166,6342,2.0,3,8
310000.0,5,3.0,1880,5000,1.0,3,7
525000.0,4,2.0,2260,7680,1.0,4,7
350000.0,3,2.25,2010,4400,1.5,3,7
936000.0,4,2.5,3330,8897,2.0,3,10
226000.0,3,1.0,1520,7200,1.0,3,7
1250000.0,5,3.5,3510,4798,2.0,3,10
329932.0,3,1.5,1460,5040,1.0,3,7
539000.0,3,1.5,1460,5040,1.0,3,7
275000.0,3,1.75,1650,7700,1.0,4,8
782000.0,4,2.5,3510,24604,2.0,3,10
575000.0,4,2.5,2120,9603,2.0,3,8
509000.0,3,2.25,1780,9315,2.0,3,7
290000.0,4,2.5,2000,13300,1.0,4,7
305240.0,3,1.0,1300,9000,1.0,3,7
555000.0,3,2.0,2180,4976,1.5,4,8
317000.0,3,2.0,1790,8228,1.0,3,7
850000.0,2,1.5,1800,4144,1.0,4,7
327200.0,2,2.0,1440,8425,1.0,4,6
360000.0,4,2.5,2340,13445,2.0,3,8
372000.0,4,2.5,2070,8658,2.0,3,8
453000.0,3,1.0,2160,11484,1.5,4,7
475000.0,4,2.5,2040,7260,2.0,4,7
313500.0,5,3.0,2240,94960,1.0,3,6
206000.0,3,1.75,1140,9800,1.0,4,7
250000.0,3,1.75,1628,286355,1.0,3,7
246000.0,3,2.0,1990,203861,1.0,3,7
395000.0,4,1.75,1910,8117,1.0,3,7
305000.0,3,1.0,820,5150,1.0,5,6
160000.0,3,2.25,1470,8682,1.0,3,7
169500.0,3,1.0,1060,10023,1.0,3,6
690500.0,4,2.75,3130,8920,2.0,3,8
245560.0,2,1.5,1260,9693,1.0,3,7
383000.0,4,1.75,2580,19607,1.0,4,8
250000.0,3,1.75,1350,8548,1.0,3,7
455500.0,3,1.75,2290,19000,1.0,4,9
291375.0,4,2.5,2220,6233,2.0,3,7
225000.0,3,1.0,1490,15850,1.0,3,7
250000.0,3,2.5,2070,8400,2.0,4,8
599500.0,4,2.25,2020,10260,2.0,4,7
625000.0,4,1.5,2190,13660,1.0,3,8
248500.0,2,1.0,780,10064,1.0,4,7
469950.0,5,2.0,1220,4200,1.0,4,6
525000.0,3,1.5,1840,10956,1.0,4,8
787500.0,2,2.5,2390,6928,2.0,4,8
280000.0,5,2.0,2110,7919,1.0,3,7
200000.0,4,1.0,1020,42966,1.5,4,6
490000.0,3,2.5,3080,7363,2.0,3,9
146000.0,3,1.0,900,4770,1.0,3,6
500000.0,5,3.0,3720,25474,2.0,3,9
324950.0,3,1.0,1040,7288,1.0,3,7
231500.0,2,1.0,1000,7615,1.0,4,6
300000.0,3,2.5,2080,9827,2.0,3,8
545000.0,4,2.5,2500,50595,2.0,3,9
350000.0,3,1.0,1050,8583,1.0,5,6
180000.0,3,1.0,1610,8500,1.5,3,7
749000.0,4,1.5,2130,5000,2.0,4,8
245000.0,3,2.5,1460,11593,2.0,3,7
260000.0,5,1.0,1600,7350,1.0,5,7
490000.0,3,3.0,1730,2940,3.0,3,7
330000.0,4,2.25,2430,7490,2.0,3,8
295000.0,3,1.0,1380,7575,1.0,4,7
725000.0,3,1.5,1790,6000,1.5,4,7
1140000.0,4,2.5,3370,10602,2.0,3,10
680000.0,3,2.25,2920,6300,1.0,3,8
490000.0,2,1.0,2180,9300,1.0,4,7
330000.0,4,2.25,2440,8098,2.0,3,8
270000.0,3,2.5,1350,1189,2.0,3,7
340000.0,3,2.25,1970,3716,2.0,3,7
413252.0,3,0.75,1110,3960,1.0,3,7
726888.0,5,3.0,2970,7261,2.0,3,9
285000.0,2,1.0,720,6400,1.0,4,6
295000.0,4,2.0,1650,7200,1.0,3,7
460000.0,3,2.25,1620,7350,1.0,3,7
230000.0,3,1.5,1510,10588,1.5,3,7
337000.0,3,1.0,1070,6109,1.0,5,7
300000.0,3,1.0,1010,6300,1.0,3,7
2300000.0,4,2.5,3370,8402,1.0,5,10
360000.0,4,2.5,2000,5500,2.0,3,8
585000.0,3,2.5,2060,10839,2.0,3,8
182700.0,3,2.25,1740,6650,1.0,3,7
305000.0,3,2.25,1740,6650,1.0,3,7
309950.0,3,2.5,1880,7838,2.0,3,7
550000.0,3,1.0,960,12527,1.0,3,7
998500.0,2,1.0,1570,4400,1.5,4,8
644500.0,4,2.5,2990,5342,2.0,3,8
320000.0,3,2.0,1250,8636,1.0,5,7
395000.0,2,1.0,960,6700,1.0,3,7
259250.0,3,1.0,940,5904,1.0,3,6
300000.0,3,1.0,1260,5000,1.0,4,6
413000.0,3,1.75,2280,139392,1.0,3,8
435000.0,3,2.25,1740,8491,1.0,3,8
500000.0,4,2.75,2630,15000,1.0,4,7
402000.0,4,1.75,2430,5481,1.0,3,8
300000.0,2,1.0,760,3001,1.0,3,6
435000.0,3,1.5,1740,6988,1.0,3,7
455000.0,4,1.5,1880,11400,1.0,3,7
649000.0,5,3.25,3990,13087,2.0,3,9
445500.0,2,1.75,1390,6670,1.0,3,6
475000.0,3,2.0,1230,11502,1.0,4,7
590000.0,4,2.5,2940,29013,2.0,3,10
565000.0,4,1.5,2190,8296,2.0,3,7
110000.0,1,1.0,640,10280,1.0,2,5
375000.0,3,2.5,1670,7740,1.0,3,7
255000.0,3,1.5,1240,8528,1.0,4,7
315000.0,5,1.75,1850,14800,1.5,3,6
380000.0,3,1.0,1020,4800,1.0,3,7
338950.0,3,1.75,1610,22496,1.0,4,7
542500.0,5,3.5,2730,42500,1.0,3,8
739000.0,5,2.5,2840,5000,1.0,4,7
549000.0,4,1.75,1290,3060,2.0,4,7
735000.0,4,1.75,2460,5100,1.5,5,7
270000.0,4,2.5,1660,8063,1.0,4,7
